result,number_of_fixations
8.247695608551926,7
8.252788202531068,6
8.280903230706071,7
8.289105399095005,6
8.348196182344273,6
8.389849731011598,6
8.411733533237092,6
8.424207896156807,6
8.428977015648005,7
8.438581343193578,7
8.449703630791694,7
8.460305797746193,8
8.479959758418584,9
8.509774416438328,8
8.527939691891644,7
8.532449655940473,7
8.53433513143409,7
8.5492330166844,6
8.555713112748585,6
8.630331752912095,5
8.632376070541035,4
8.647916337450132,5
8.682466645872646,6
8.68916879592,6
8.70030629079994,6
8.714483894388728,5
8.765274846376085,5
8.78403487430414,5
8.788089641301225,5
8.794226339170748,5
8.8107714561313,5
8.824750395234426,5
8.841816566242862,6
8.855445532837484,6
8.856174105359155,6
8.866661134905945,6
8.870620227294436,6
8.928212948159459,6
8.928983081121602,5
8.936548090122363,4
8.950502726764613,4
8.971872230869687,4
9.065931562827743,3
9.1377907698891,3
9.193753584601719,4
9.205542171612507,4
9.215797473399315,4
9.235333159244222,3
9.2608239774076,3
9.445342077338676,3
9.510010012779887,3
9.641951292881993,3
9.661847476727216,2
9.675494013807878,2
9.737049862695558,2
10.141324701862207,2
10.26667041168827,2
10.290245412012139,3
10.32856318556254,4
10.417692484642995,4
10.455115971919431,3
10.494177321659068,3
10.558424425992323,3
10.649089295329652,3
10.718863697725915,3
10.760481959493358,2
10.7636098085573,3
10.764301296694674,3
10.849668431632214,2
11.199035527692143,2
11.262484748411195,2
11.63639477718198,2
11.867319604120155,2
11.990204241661397,2
11.99929866343791,2
12.400901343474754,2
12.553808960421161,3
12.57792671485323,3
12.597705852326909,3
12.631131904016426,4
12.733841154432971,4
12.777524719177833,4
12.855272297804358,5
12.85587514121758,5
12.870152851901649,5
12.88529667883103,5
12.903438398968282,5
12.921618135008213,6
12.9260321450528,7
12.983049297351124,8
13.002111868279822,7
13.003561479591722,7
13.003616574478098,8
13.021106576286359,8
13.029710083608622,8
13.04358262291558,7
13.044605486434609,6
13.050984402183335,5
13.066596397529237,5
13.093726920364961,4
13.148588883000613,4
13.271133497020648,3
13.284508744491946,4
13.311380619682161,4
13.398641931744663,4
13.419638186055526,5
13.42339841790339,5
13.464886111616257,4
13.500509681609593,5
13.511696110558411,5
13.52480595513274,5
13.549484125446254,6
13.557513123177584,5
13.604854873590568,5
13.62138263585552,6
13.638679495342265,5
13.64989396615488,5
13.64989811162648,5
13.66014758206828,5
13.672330292414632,5
13.703943001349751,5
13.746019834726471,5
13.771895234656544,6
13.822185665245657,5
13.829191234978392,5
13.876175956950446,5
13.897437637014866,4
13.92890580538183,4
13.93406826663493,5
13.940064380791918,5
13.943745830407686,6
13.955511978731664,6
13.966983642833092,6
13.997736500561846,7
14.020911460530595,7
14.064804546747032,6
14.07174144846848,5
14.074625082939137,5
14.09852261217721,5
14.110532764954906,4
14.114496372222284,5
14.13362721548094,5
14.145808044169813,5
14.17763710717627,4
14.189620962198878,3
14.20664145394149,3
14.323634718753054,4
14.339379541246785,5
14.343605225981616,6
14.386241711894787,7
14.397015136921054,8
14.407690299047324,7
14.409445181125609,7
14.424722452051673,7
14.427401333042575,8
14.483772095175436,8
14.500723969432673,8
14.5021974394636,8
14.516705654563415,7
14.53045480415403,6
14.55619783422833,6
14.662517871514178,6
14.723737887033257,6
14.919400221281714,6
14.982776615996308,7
15.081096199181342,7
15.081954615324818,7
15.089117702756896,8
15.119356480162471,8
15.133168299566574,8
15.133226793610058,8
15.142215685691093,7
15.147499896814718,8
15.167830204622572,9
15.174537632361096,8
15.185955895157585,9
15.19240761322426,10
15.195484067243637,11
15.196752371174217,12
15.20370283478779,12
15.211726744392646,12
15.22451237020262,11
15.23802198924273,12
15.23942252080347,13
15.240000006736413,12
15.253596893216105,12
15.30592277310293,12
15.307100123185332,12
15.312592861795991,12
15.322129990321935,12
15.324203022682422,12
15.32572449655018,12
15.326730710611589,11
15.342745156084622,12
15.343845005425925,12
15.343948869250402,11
15.345855348026836,11
15.360867589861208,12
15.36274211266623,12
15.368782615201416,12
15.374019974126156,12
15.37428941578121,12
15.3811666212453,11
15.386217948154858,11
15.391077824524302,12
15.396655883901486,11
15.406568965177462,11
15.413847790323054,12
15.422235418664789,12
15.446252208299441,12
15.453389530599997,11
15.467781731857416,11
15.494270260337853,11
15.495907854763757,11
15.498491374096124,11
15.526343577178256,12
15.553637695475249,11
15.554494615717436,12
15.564662210311994,12
15.589562607208574,12
15.597593140263553,11
15.600578320165743,11
15.616291906776565,12
15.640031198858404,12
15.64915786581454,13
15.675052238206606,14
15.68666033185456,14
15.690861006361969,14
15.694395844823385,13
15.745314720302408,13
15.7506959289202,13
15.77394088531196,14
15.803520766924748,15
15.808818101643189,16
15.81294380661954,16
15.825762308723649,17
15.830225489186311,17
15.831276888144131,17
15.83768811682168,17
15.858705920253211,18
15.890524949015422,19
15.897865251944513,18
15.904999138954572,19
15.931725282412767,18
15.939992872748146,18
15.946771627475034,19
15.949026689640359,19
15.949524742890418,19
15.962547956190514,20
15.969342589910339,21
15.970284304197525,21
15.976648675393916,20
15.978462974902918,20
15.984007801091396,20
15.987822093409163,19
15.993447292539036,19
16.000178467672974,19
16.01132604235068,20
16.024108476377638,19
16.032528456001263,19
16.03323864374854,20
16.044077569508467,19
16.04577332416059,19
16.048352772481067,20
16.04835952237228,21
16.04927983497389,21
16.05698999697353,21
16.065796501817402,21
16.07544060923597,20
16.07674422694717,20
16.077302276908476,19
16.11160110651186,19
16.128703081788302,20
16.129433664494652,20
16.140809783699797,19
16.15405795994557,19
16.156430286049748,19
16.16647792402145,18
16.172970235240896,18
16.206743030078016,17
16.206743030078016,17
16.212428934968163,18
16.219498452216275,18
16.226104399195638,17
16.25679280629057,18
16.25771226075254,18
16.261432030368443,18
16.29506021760751,18
16.29793388030583,17
16.344627406414723,17
16.34978551446232,17
16.35092648798906,16
16.354326054579964,15
16.357252145568904,15
16.35746022321161,14
16.379423133437506,13
16.38342021267968,14
16.404095557419993,15
16.442614425829493,16
16.443872034593948,16
16.463406388123353,17
16.46613172327568,18
16.47391116123576,18
16.47611767575528,18
16.481142831159232,17
16.48429122196722,17
16.526131380167104,18
16.529825476362376,17
16.546401894868964,17
16.553606194035872,17
16.557996518822215,17
16.581224763067038,17
16.58354906546097,17
16.585158739688566,17
16.586090681299737,16
16.59761834293022,15
16.614262062138135,16
16.615030509651504,16
16.618561588411595,16
16.624980434580056,15
16.625721391716315,15
16.635543241287493,14
16.645576726040844,15
16.6554284654163,15
16.664788683656287,15
16.666811627728926,15
16.676002015271727,15
16.693636996085054,15
16.71028454167411,15
16.73755186826144,15
16.73755186826144,15
16.73887319938711,15
16.787792246352318,15
16.79961515110058,14
16.82066639662117,13
16.82982517408702,12
16.87981464796559,12
16.881624415596374,11
16.88921364539417,10
16.89215689874966,10
16.93727296852478,9
17.036845687795193,9
17.042628825591542,9
17.042824582344913,8
17.059228300891032,8
17.06755752857831,8
17.084239735187122,9
17.11005226864996,9
17.135349643355365,10
17.145633644945242,9
17.156831109825358,10
17.15933159523921,10
17.174556162706388,10
17.190812898801166,10
17.199455273917028,9
17.199993684992993,10
17.20030758713591,10
17.20718767447767,10
17.229522036866484,10
17.26710538762625,10
17.284475916626736,11
17.288865339272178,11
17.330236422847296,12
17.340697984752175,13
17.342833669499477,13
17.367216758782092,14
17.369453192006695,13
17.381223617512585,13
17.401745283658553,13
17.408447236207184,13
17.414628821040143,13
17.41934922501532,13
17.43148941357227,13
17.451606314581625,13
17.493347689515453,12
17.49362716535956,12
17.49899123885388,12
17.520871528756008,12
17.527407134726225,12
17.532960570142524,11
17.534352289561244,12
17.541299260402536,13
17.584918859377755,13
17.608038474912657,13
17.61429482684058,12
17.627149086021856,13
17.66599332976197,12
17.67753920449536,12
17.70665294619597,11
17.723320640338926,11
17.72479625665504,10
17.75556063058162,10
17.756606832977752,10
17.792211333797983,10
17.808227002184555,11
17.811435180256506,10
17.81373601798286,9
17.816539157889874,8
17.842704271854764,8
17.853715207050108,9
17.86116032620792,9
17.8631823874554,10
17.928047948329816,11
17.9294493757889,11
17.931029877316913,11
17.962366524628212,10
17.969445038568836,11
17.978799708434067,11
17.984695982635095,12
18.012419981765408,13
18.0332419399157,12
18.07343486037099,12
18.085089540773556,11
18.10210027773455,11
18.10710317423938,11
18.108867121116013,11
18.140228218712895,10
18.166164531037392,10
18.226609261111903,10
18.293346715737254,11
18.33651961997781,10
18.441288321248457,9
18.502042634098107,9
18.52980540060601,9
18.567819469102307,10
18.57827069772958,10
18.59541800831643,11
18.651624735057094,11
18.65700027479286,10
18.666821536488953,10
18.67957983873752,10
18.703682345613586,11
18.737771753817615,12
18.738078173003647,12
18.760354724377994,11
18.762053037321973,12
18.765824072474185,12
18.779136842875687,12
18.779407330563465,13
18.787138075014035,13
18.79070620143648,12
18.793511450152483,13
18.840421063210552,12
18.868591006010742,12
18.877029000869836,12
18.884585203400754,12
18.953224518202063,12
19.010534585019975,12
19.04427369803691,12
19.05116451455353,12
19.055083913567927,12
19.063564373936803,12
19.072703400618625,13
19.09258713554395,13
19.09564328857644,13
19.10817467304954,13
19.1155269322759,14
19.121772269656205,14
19.12294785734743,14
19.15597001127535,13
19.224794248595497,13
19.23640846421201,14
19.24173556820265,14
19.247616633344414,13
19.248933920339265,12
19.276896590400785,12
19.289603033216302,13
19.29272812871877,14
19.320201563597887,14
19.330013294404797,13
19.33678214574754,14
19.381657439953806,15
19.397053520513932,15
19.410993472341392,15
19.41727858749674,16
19.42847681055858,16
19.436131206828748,16
19.448434082828527,16
19.458646914634336,15
19.497058626000122,15
19.499659727407973,15
19.509590591582477,16
19.54518934419357,16
19.545389809880348,16
19.55724811046718,16
19.560779984513808,17
19.560896653161528,17
19.58491566841238,17
19.58961400927655,17
19.60712720255641,17
19.614407200718098,17
19.62299890073281,16
19.623029599581464,15
19.6275821077558,15
19.663844633049443,15
19.67177307525128,15
19.68966510570321,14
19.691974636789837,14
19.72172520849887,14
19.72698754510949,14
19.731200973111143,15
19.73441536807158,15
19.741225217561592,15
19.74771911268668,14
19.748558256640496,14
19.753946574896844,15
19.755162064699157,14
19.756793972941285,13
19.79226105448746,13
19.809184498833485,13
19.81104955008295,13
19.85245261464442,13
19.860116395941716,13
19.860116395941716,13
19.860702906898734,12
19.867706719411984,12
19.883646434960532,13
19.888896133625188,13
19.905405787261653,12
19.921079898436403,13
19.949381872984798,14
19.967319478982745,14
19.972261476916238,13
19.978228708189064,13
19.980432970908023,14
19.98422585330322,13
19.985225593275935,13
19.98973226494001,13
20.009421568404417,13
20.014434001194022,12
20.056143840759045,13
20.10873217805208,12
20.11532942023609,12
20.12292703772222,12
20.124740628268906,12
20.12547751529915,13
20.134428841366457,13
20.145762725734492,13
20.148570129536004,14
20.18393391094508,13
20.18779429953403,14
20.21860221236574,14
20.235482929496634,13
20.245209547753788,12
20.26974972594669,12
20.27214547605856,12
20.305839059431584,12
20.314814915693162,12
20.31828490938702,12
20.323765382004378,13
20.344742585834464,12
20.349390668086937,11
20.397562127662393,11
20.42436938838981,12
20.427716866818777,13
20.428076024914844,14
20.444638577363172,14
20.475238185867916,13
20.479678400677706,12
20.47986085971482,12
20.482523229028903,13
20.510874241594532,13
20.51731188100141,12
20.542397817840968,12
20.551004577367763,13
20.580499044426208,12
20.583826441742616,13
20.63125063102647,13
20.647933224129027,14
20.65229391273125,13
20.657011029187075,12
20.667992369710333,12
20.69239951616176,12
20.702747322055764,11
20.75735230328246,10
20.816834238822835,10
20.817548959320217,10
20.823917848169987,11
20.853888658508488,11
20.85690328823806,11
20.891978096499553,11
20.898530374458478,11
20.971959619790365,11
20.977862604601732,10
20.9858093588868,11
20.98586610575957,10
20.994299943441206,10
21.004345290915126,10
21.007185537832743,11
21.028930993245815,11
21.05649450401715,11
21.05778076527095,12
21.12973698652878,12
21.143906296988877,11
21.226502314460078,10
21.252751092988028,9
21.25793051258087,9
21.308234418482655,8
21.31084541784835,8
21.384135776328925,8
21.385216993579096,9
21.486112025208577,10
21.487465987973344,9
21.549487984374508,9
21.55407184725769,10
21.58145610013936,11
21.5844003379021,11
21.587832125025958,11
21.594605377453426,11
21.598197375090844,11
21.620647198518142,12
21.62209737004068,12
21.637463711199572,12
21.64298923904113,11
21.648741232680106,11
21.700144488156635,11
21.702324500319786,12
21.71945786127418,11
21.773451824181812,12
21.774627837481738,11
21.781154368019834,11
21.801284823102478,11
21.83656326250877,11
21.85887881485851,12
21.86315567421415,12
21.896598118104325,12
21.907340893364992,13
21.94716345316302,13
21.956226157864158,12
22.00277031300792,13
22.04731521231058,12
22.05192938833328,12
22.068019522070912,12
22.080008328602446,12
22.099697422974053,12
22.125296614237797,11
22.147593281913572,11
22.161266784591433,11
22.16213157260182,10
22.174775819564374,10
22.178576281052486,10
22.210090489046365,10
22.210671654790488,11
22.221488356148082,11
22.26636186308216,10
22.27294564108946,10
22.318937772313568,11
22.362767049019673,10
22.39227538536267,9
22.39420886723033,9
22.400984043118044,8
22.407493755399567,8
22.479777582243514,7
22.507426033346327,6
22.598711209613924,6
22.618698299249285,7
22.67018473724074,8
22.685470257028836,8
22.698686317512813,9
22.699891808999396,9
22.732729797519706,10
22.732729797519706,10
22.799197442202388,11
22.80171703042604,11
22.80437731999608,12
22.8095076847548,12
22.8106925574389,12
22.88575474584044,12
22.888843094107333,12
22.894753991212625,13
22.90509271072088,12
22.93708993518588,11
22.95137480093589,11
22.96108633437281,10
22.975501333772897,9
22.983842416580835,8
23.010858137480852,9
23.013909058185654,9
23.051538761268723,8
23.05588916911874,8
23.160180874661474,8
23.194372078592988,8
23.209372555684787,8
23.212875495651726,8
23.230066882885627,8
23.257159925043123,9
23.257578866734445,9
23.265989692484762,8
23.293751067507824,7
23.331044996907373,6
23.331893973152287,6
23.405306145195283,5
23.72246499758215,5
23.756427761193734,6
23.825618633203398,6
23.868530449162147,6
24.053518469973596,6
24.186416547884537,7
24.18750258424996,7
24.198290145361515,8
24.240846140600336,9
24.240957162835144,8
24.248918776451262,8
24.260416241658454,8
24.28062254883062,8
24.2862962828974,9
24.31882654149207,8
24.338448974140412,8
24.371727646316533,7
24.459636935724298,7
24.604433295096968,8
24.604633775252413,9
24.655023949155492,8
24.690399956799723,9
24.79470991335791,9
24.79668613948715,10
24.802870945979123,9
24.825385145041885,9
24.826241279364382,8
24.836488743689767,9
24.87480677015855,9
24.883657721637814,9
24.914245283936697,9
24.92788610110992,10
24.932270576350835,10
25.065005397107328,9
25.095510681452122,9
25.110309728970233,9
25.166311954942596,10
25.200753842300497,11
25.216762658992824,11
25.220060674950986,12
25.230191161120697,12
25.278342602867887,13
25.29782966384978,14
25.306398612636965,15
25.32242783039132,14
25.333233857445766,14
25.336703340410136,14
25.375781090170406,14
25.38395998109826,15
25.420737391548105,15
25.42129216101301,14
25.427531561865628,14
25.47288548194784,13
25.508072068381587,12
25.53094911487329,11
25.577272211008747,10
25.60738199233007,10
25.64645602632233,10
25.66709767980464,9
25.686105468207113,10
25.690063264105856,10
25.70322435148263,9
25.7562179818034,8
25.795558745469485,8
25.801363736714496,8
25.916698875770507,9
25.951173262545385,10
26.012990236263413,9
26.038544178417517,10
26.10749663142638,10
26.120767955860796,11
26.15050758451493,11
26.152247100599503,11
26.180878138952234,10
26.184497370024634,11
26.209503866404518,11
26.233543767419388,10
26.244597275986827,10
26.269086590554345,10
26.275462231252078,10
26.27758502068896,9
26.339861107451906,9
26.341978843591498,10
26.342100722405057,10
26.346267108837697,10
26.347189893484437,11
26.352392872141174,11
26.357182394967246,12
26.36868962429437,12
26.370687308562488,12
26.385975962824634,11
26.39152707923767,10
26.40625321184364,11
26.409889801466832,11
26.429539894138216,11
26.462441295712146,11
26.484390653060103,10
26.510472851597864,9
26.59342175688771,8
26.631112604907486,9
26.662405915386877,8
26.75074903772588,8
26.765821076612085,7
26.802131965578198,7
26.837081379694688,7
26.839925604861268,7
26.882180443737127,7
26.918118707985794,7
26.95610343088206,6
27.056900197805586,5
27.074403010141,5
27.203665721014282,5
27.2297942643052,6
27.277631268422482,7
27.302581317745013,7
27.3282360043448,6
27.334140630898844,5
27.369083886094753,5
27.438192414517022,6
27.50321552368352,6
27.50597353012634,6
27.512361798260674,6
27.546816585240617,6
27.64147827162981,6
27.669102124119473,6
27.677808659600807,6
27.73186735352131,5
27.78900510605094,6
27.79816040352484,6
27.84752967973022,6
27.851943754537025,6
27.858291309079082,5
27.88031384420742,5
27.890118131468714,5
28.01431013120346,5
28.110776653119252,5
28.11376580665082,5
28.122632851554904,5
28.145533584830183,4
28.3755127853344,4
28.379029620144173,4
28.38238862987558,5
28.41617285111791,6
28.43940736326043,6
28.465081990313802,6
28.52437005082558,6
28.53916162147771,7
28.635627577136997,6
28.731975292796374,6
28.734547539076008,7
28.745340677539122,6
28.764566938982725,6
28.794023536417466,6
28.801865193047675,5
28.846149900655657,4
30.23799429632597,3
30.503727461332286,3
30.91869682172012,3
30.92809568448879,3
30.974273534914637,4
31.215951032115793,4
31.85682748909163,3
32.12197877944862,3
33.293221653387,2
33.4456283671642,3
35.20239893996114,2
35.23316737511299,2
37.851149636440326,2
39.32286128769877,2
39.707292441894566,2
41.71048584953653,2
44.035878365460064,2
44.44602347395626,3
45.51015211264109,2
45.51912658935647,3
45.55227261069599,3
45.568994703257054,3
45.74121100607334,3
45.76107048280181,3
45.98137683814343,3
46.136326981805034,4
46.162465233285324,5
46.33400256495096,6
46.406222136124875,5
46.442761785907244,6
46.50795025589131,6
46.73825884903172,5
46.746924065370514,5
46.81398786199897,4
46.9359507089749,4
47.09533812608407,5
47.232209261675955,6
47.26030588717547,6
47.269673584594585,6
47.27810647552432,5
47.3427933234346,5
47.39620740386197,4
47.41207169308332,4
47.52382820915627,4
47.52460178176873,4
47.611453905708906,5
47.740275496746065,5
47.807443165086674,6
47.81350272784851,6
47.8559744074267,5
47.994386051027384,5
47.99951600069144,6
48.22080923524106,5
48.22528041431247,5
48.325301378592705,5
48.32665864865286,6
48.347144643543864,6
48.35452333160608,7
48.56663970063288,6
48.597585235310326,6
48.61707773103188,7
48.7139975584202,7
48.796843413803316,6
48.905406802475476,6
49.056688868889985,5
49.08689845090241,4
49.166592074376624,4
49.169137439870106,4
49.19744114898086,4
49.336495597427536,4
49.641190649935105,3
49.750983040326105,3
49.80949913277827,3
50.58278592379059,3
51.526577919674686,2
