result,number_of_fixations
12.827512179183264,16
12.832954757346908,15
12.833182943009342,15
12.839466559515229,16
12.842122726727704,15
12.865517974496196,14
12.868677151440586,14
12.891185269446929,13
12.899112805620607,13
12.904793092995254,14
12.923544259173932,15
12.925034284302956,15
12.938700054346288,15
12.946740791524546,15
12.948236126017743,16
12.960802387961143,16
12.961346386196595,16
12.962345312180991,15
13.010419417907086,14
13.011791956703586,14
13.034069017485294,13
13.034982851579837,13
13.074297292497144,13
13.075678240542254,14
13.086626270803094,13
13.098707610012983,12
13.13080471882968,12
13.161278712253006,12
13.179841839846373,13
13.185292771371342,14
13.190733398293201,14
13.198811283753384,14
13.21467410118983,14
13.22234891517873,15
13.225566813015282,14
13.23103240725026,14
13.232398667493703,15
13.245957333719087,15
13.251014140116077,14
13.26194459157872,14
13.27308304395145,15
13.276469911042456,14
13.277853670515649,15
13.288352798503507,14
13.293363977514913,14
13.294390264737112,14
13.297616923702478,14
13.299693421651709,15
13.306226411495533,14
13.32242444652043,13
13.337496106096205,14
13.34242487852177,15
13.343114764521856,14
13.3494791239463,14
13.35081684808237,13
13.352022778247086,12
13.36406385232898,12
13.366523495429858,11
13.370853587830345,11
13.40948470125018,11
13.410553319455227,12
13.419470335705963,11
13.428715170161935,10
13.435990025911513,10
13.443440897848598,10
13.472904409009388,10
13.493062745870407,10
13.501779268789223,9
13.507759913279186,8
13.508296802473927,8
13.515651363183984,9
13.547864629837003,8
13.577064949168925,8
13.600244813972727,8
13.612985499643687,8
13.614976446029539,7
13.626305504692168,7
13.632665333103716,6
13.68312354020907,6
13.697570778793796,7
13.715147736010191,6
13.746395360411151,6
13.768241317883094,6
13.776014591130899,7
13.776823095243268,7
13.813216870591445,6
13.856717261828194,7
13.865259355273329,8
13.873051782195686,8
13.907866250454711,8
13.939306379252367,8
13.952112716043066,7
13.974957056279823,8
13.989110247817502,9
13.995339907236486,8
14.019136677911014,9
14.044726546678337,9
14.045344545329678,8
14.048867675553385,9
14.053439976604555,10
14.06649942624343,10
14.068336649073768,9
14.099959762467666,9
14.108509808936535,9
14.13138940747623,9
14.134336919978999,8
14.180143823386114,8
14.2198724328155,9
14.23642177845153,8
14.250765299135338,8
14.25816624601545,9
14.270437347993497,9
14.270461521163458,10
14.272037518590228,11
14.314487696571815,12
14.318928245562471,13
14.328507578315035,13
14.341944225246683,14
14.369605122583982,14
14.381366930287188,13
14.384220946842001,13
14.40805881237599,13
14.417474535171804,13
14.417771192415307,12
14.418339172367695,12
14.42671363991515,13
14.426833170689113,12
14.438143816046779,11
14.444012902309975,10
14.505926769587075,10
14.51727882664926,10
14.52030756313995,10
14.564893239599542,10
14.589109149453433,11
14.595105489864718,10
14.632321202423856,10
14.634924850792084,11
14.650451813217579,10
14.662294820990905,9
14.69172894018202,9
14.706764575748673,9
14.72245498392041,8
14.72312602378319,8
14.78683877130164,8
14.815219935587601,9
14.81896882821322,9
14.842327589536673,10
14.88995839520088,9
14.897054911878545,8
14.918753616604377,9
14.923864488694733,9
14.943679299445686,9
14.953471376153686,9
14.998309841573471,9
15.002185257038384,9
15.019122111451988,9
15.042150634978286,9
15.047128790512698,9
15.065000730442957,9
15.117534994280133,8
15.14996489367187,8
15.203028467375391,8
15.213027745097303,8
15.21354995874307,9
15.235617917300072,8
15.242609488986314,8
15.258382705386778,8
15.262182457252132,9
15.263286415756502,9
15.295302523881928,9
15.313399070565096,8
15.379060530376972,7
15.387077817202073,8
15.435996684244806,9
15.437273780871628,10
15.440560736444905,11
15.454583235064842,12
15.474838004360029,12
15.485354820474384,12
15.494781586295177,12
15.50557279536341,13
15.516653281509564,14
15.542437323610043,15
15.545544879896799,15
15.555464530732877,15
15.556347944276228,16
15.571149059228661,16
15.571525971950487,16
15.592671892014055,15
15.61205470352733,14
15.631585944595882,13
15.635099378434619,12
15.636614299044108,13
15.636719581215855,13
15.644935012976552,12
15.651743539521432,13
15.653766578602484,13
15.656795875078748,13
15.659082016895555,13
15.664923978053627,12
15.670449959282786,11
15.675780987205094,10
15.687359006178593,9
15.729919262761298,9
15.77746828019283,10
15.801709875470236,9
15.804209819570273,8
15.836556131549715,8
15.843182430901706,7
15.931073069616993,7
15.963536384185915,6
15.968735561201104,6
16.03178424129343,6
16.037926061720057,7
16.058547572516762,6
16.07846007865995,6
16.102927875228154,7
16.128886452655742,6
16.221817362156322,6
16.226740681910393,6
16.228642676844714,6
16.249627700985478,6
16.34069901082197,6
16.38298565243201,7
16.393743124815717,7
16.429954713761703,7
16.490965435219078,7
16.52015378003716,6
16.53161780596789,7
16.555380875991336,7
16.560119708016845,6
16.570607557231845,6
16.580864310173837,6
16.65359564860803,7
16.71758315944005,7
16.721457648114505,7
16.74136258404814,7
16.741703214720804,6
16.780242514981772,7
16.783986541493135,8
16.80019075592464,7
16.81095487197286,8
16.885875150708337,9
16.91290752277241,9
16.933344216903723,9
16.939353333222225,10
16.942692738309116,11
16.963464088582533,12
16.963586209422367,12
16.964531309348775,12
16.96833170346171,12
16.988135573596033,12
16.992863782125543,12
17.024841847927544,13
17.032492588458936,13
17.048346226316255,13
17.073608101054,13
17.074533304445076,13
17.114938856885615,13
17.12759002884384,13
17.12886026758302,13
17.137059649380127,14
17.16906507330196,15
17.16981999941343,14
17.178317283888823,13
17.192328061662913,14
17.211430424792795,14
17.222807552084436,15
17.225547971535768,15
17.234646648529843,15
17.251793004292733,14
17.253458391765392,14
17.25377405655526,14
17.27684391171898,14
17.312027477055498,14
17.350400031860257,13
17.39899448911135,12
17.407918905039423,12
17.414765245997554,12
17.41812771557993,12
17.460366720685037,13
17.511219120463185,13
17.5203526900052,12
17.523214779102318,11
17.529663298167424,11
17.53546790409897,12
17.536180666336897,12
17.540751419513654,11
17.551744374490113,10
17.584357521695473,9
17.594581967654744,8
17.6348389929772,8
17.657728348559377,7
17.671643231068995,7
17.89655177680455,6
17.935338109065857,5
18.026679965218044,5
18.033992994779535,5
18.112079533071245,6
18.26459641045636,5
18.280329128608102,5
18.515972065081783,5
18.557535827826623,5
18.68064304510188,5
18.813313837248998,6
18.940998157857706,6
18.954211261983183,6
19.167411255171427,5
19.193672551128937,5
19.259689892979786,5
19.344514803249524,6
19.35908939739858,5
19.47954290608194,6
19.526617683739016,7
19.52698669266275,8
19.567311623891865,7
19.575160259585132,7
19.615481572757112,8
19.616272493156277,8
19.70534693767716,7
19.76629969197453,7
19.811402005841977,7
19.870296498128575,7
19.911757065737895,7
19.970486957610312,6
20.11853404208436,6
20.139329052877088,7
20.148904611738136,8
20.21599131620533,8
20.228623678429045,9
20.274578256319366,9
20.29620479010319,8
20.31306384312071,7
20.319420643165188,7
20.382833451559357,7
20.409795746597503,7
20.44459275411705,8
20.4481460666342,8
20.45738836208686,7
20.47691808037334,7
20.489072707415673,7
20.586066147033968,7
20.629583398001586,6
20.78153649289961,5
20.783236432046113,5
20.868327396921615,6
20.874973773746415,6
20.935878540580077,5
21.020670969115955,5
21.0959675996211,5
21.179004455222078,5
21.245656299792113,5
21.249199606483394,6
21.271966755372667,6
21.273830572784462,7
21.280307959296437,7
21.304230852986816,7
21.31879750763622,6
21.430165851673088,6
21.45219111600624,6
21.46811159367134,7
21.52865813018234,6
21.528765076134107,6
21.552093128644852,7
21.56713664448625,8
21.595678746137562,7
21.64805685979725,7
21.67421738492581,6
21.749954910775575,6
21.75755915486179,6
21.793038904150087,6
21.837402731071503,5
21.882466898443813,5
21.93404504819191,5
22.062568082015506,5
22.198873670393898,5
22.2090658671596,5
22.226246996177576,5
22.312557285307513,5
22.35448656242441,5
22.357388608252663,5
22.37960940343388,5
22.481629450573333,5
22.508312024913735,4
22.78496397587636,4
22.966954152041872,4
22.97493667502707,5
23.074208778992524,5
23.20462603270115,4
23.33105500181642,5
23.565404841049855,4
23.768155457059677,4
24.04964395315774,4
24.09467911116841,4
24.210232859773075,4
24.226801631851824,5
24.33578859654658,5
24.385757176196453,5
24.432353175393068,5
24.452778483479744,5
24.625081940759713,4
24.62724244777912,4
24.628852764097974,4
24.704479128123197,4
24.74912368666415,5
24.792387279876305,4
24.81249596064651,5
24.96523860249121,4
25.096607983137137,4
25.257483925824328,4
25.422107330336853,4
25.436950221246175,4
25.90170052261617,3
26.09793737715142,3
26.74841889692142,3
26.942464918380228,3
26.949339944801675,4
27.072456711759262,4
27.574913781889492,3
27.90168989282961,3
27.90168989282961,3
28.43559752707407,3
29.162880395951092,3
29.328054966908898,3
30.289073077435066,3
30.385277519642578,4
30.399588753474656,4
30.601648187315366,3
32.869583602963104,3
33.01092243947116,3
33.78449016688711,3
33.87496215054077,4
34.10513590840854,4
34.56251497810428,3
34.72661900420378,3
34.788589099950904,4
34.80565031274487,3
34.96895477605594,4
35.20051657386647,4
35.4128905780853,3
35.46335053141755,3
35.47550454935608,4
35.528771785360355,5
35.61840136779021,4
35.698918661105125,4
35.90385342856855,3
35.922991641436894,3
35.98618115519704,3
36.136524530932725,4
36.2466713896794,4
36.27331879574928,5
36.27826141725823,4
36.45720960893791,3
36.57997271670237,3
36.900903510189735,3
37.05279163786956,3
37.5443400332972,3
37.65892601248271,4
37.661967495150336,5
37.690179986912085,4
37.722984441380866,4
37.723736652249386,3
37.94505716609534,3
38.11064074129267,3
38.192802503445385,3
38.299295686572165,3
38.43393929745772,3
38.5502863424224,4
38.558175209024384,4
38.58484849948559,4
38.959540387158675,3
39.06576274155546,4
39.07015244464044,4
39.10302133947614,4
39.158735674005385,4
39.38410613040441,3
39.40129505963677,4
39.406282346837514,5
39.43038655979545,5
39.47069368826163,5
39.49204577297745,5
39.54080324928397,4
39.57981265731624,4
39.71139481807049,4
39.86940160774935,3
40.02449341476041,4
40.16302390814778,3
40.167824463275835,4
40.21539998074715,3
40.29189702612182,3
40.36623963128725,4
40.402484392225446,4
40.44206978206697,4
40.49525126849069,5
40.54653292304737,5
40.657091354180224,5
40.678612458187914,5
40.67861436442665,5
40.83251185906145,5
40.88294224186971,6
40.88830090445348,5
40.959271095637355,4
41.089746115547186,4
41.1057598456102,5
41.27464678760919,4
41.30518561512348,5
41.33415936708051,6
41.34777870658775,6
41.36221030353674,5
41.36725626472311,4
41.509551019225995,3
41.55330021948831,2
41.65392676853835,2
42.32898708499485,2
42.69146361427181,3
42.69781414094971,2
42.76494291893246,3
42.82394615619877,2
42.96505883544409,3
43.009403166403565,3
43.297437127880016,3
43.32762444227833,4
43.54730107673887,4
43.63097958970256,3
43.700094744873205,3
43.75463473532628,3
43.79546124845034,2
43.92089259838737,2
44.52481459411738,2
45.265099245036936,2
45.3282898888833,2
45.379182815443485,2
45.49463678274303,2
45.51902987034642,3
45.7502449909668,3
45.84119127457303,4
45.90457552422695,3
46.26188077566515,2
46.30676431883654,3
46.58918966302227,3
46.59307425210207,2
46.780316615266415,2
